id,area,title,url,date
108,[陕西省本级],陕西法院电子卷宗随案同步生成和深度应用系统建设项目公开招标公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be317394d7f10173b8aba23f59eb,2020-08-04
109,[陕西省本级],西安外国语大学智慧教室日常运维及校园网设备维保服务项目竞争性磋商公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be317394d7f10173b88f88c655ce,2020-08-04
110,[陕西省本级],全省网络应急指挥通讯系统建设项目竞争性磋商公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be347394d61e0173b83f30f307ee,2020-08-04
111,[陕西省本级],陕西省委网信办网络安全应急指挥中心应急指挥平台项目竞争性磋商公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be347394d61e0173b815963a061a,2020-08-04
112,[陕西省本级],第十四届全国运动会和全国第十一届残运会暨第八届特奥会志愿服务业务培训项目竞争性磋商公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be337394d6bc0173b8661496104f,2020-08-04
113,[陕西省本级],西安工业大学档案管理软件、视觉双臂协同机器人、朗读亭采购项目（一标段二次）公开招标公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be327394d7390173b3a0a40c3be1,2020-08-04
114,[陕西省本级],陕西科技大学科研仪器设备采购项目（第一包）二次公开招标公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be337394d6bc0173b77a4f670140,2020-08-04
115,[陕西省本级],省人防办配套房屋面修缮项目竞争性磋商公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be327394d7390173b504741944b0,2020-08-04
116,[陕西省本级],2020年残疾儿童定点康复机构及全省残疾人精准康复服务第三方评估项目竞争性磋商公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be317394d7f10173996e945a1bfa,2020-08-04
117,[陕西省本级],陕西警官职业学院教职员警服购置项目公开招标公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be327394d73901739f4965bc59e4,2020-08-03
118,[陕西省本级],陕西铁路工程职业技术学院焊接实训基地设备采购项目（二次）竞争性磋商公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be337394d6bc0173b3336b475995,2020-08-03
119,[陕西省本级],西安美术学院2020-2021学年第一学期学生教材采购项目竞争性谈判公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be327394d7390173b3118fbf298e,2020-08-03
120,[陕西省本级],2020年度物业管理服务竞争性磋商公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be327394d7390173b212e94b18ed,2020-08-03
121,[陕西省本级],陕西省交通基础设施国土空间控制规划规划编制项目竞争性磋商公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be337394d6bc0173a7f737c429c4,2020-08-03
122,[陕西省本级],陕西能源职业技术学院校园基础网络改造、设备升级项目竞争性磋商公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be327394d7390173b35f6f943118,2020-08-03
123,[陕西省本级],陕西省公安厅交通警察总队2020-2021年度交通管理信息系统软硬件运维及机房基础环境运维项目公开招标公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be337343a49601738e1fdad919c2,2020-08-03
124,[陕西省本级],陕西省体育训练中心男子柔道馆装修改造项目竞争性磋商公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be347394d61e0173b33bd13556c9,2020-08-03
125,[陕西省本级],西北妇女儿童医院医疗设备计量检测服务项目竞争性磋商公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be337394d6bc01739f0691a76f6f,2020-08-03
